intertidal_sitename,site_code,survey_rep,year,month,day,section,transect,location,zone_code,final_classification,count
Alegria,38,2,2003,5,17,1,21,31.5,8,acanthinucella spp,6
Alegria,38,2,2003,5,17,1,21,31.5,8,pagurus hirsutiusculus,2
Alegria,38,2,2003,5,17,1,24,0,1,littorina keenae,166
Alegria,38,2,2003,5,17,1,24,25.1,4,acanthinucella spp,11
Alegria,38,2,2003,5,17,1,24,25.1,4,pagurus samuelis,5
Alegria,38,2,2003,5,17,1,24,25.1,4,tegula funebralis,33
Alegria,38,2,2003,5,17,1,24,32.8,8,acanthinucella spp,3
Alegria,38,2,2003,5,17,1,24,32.8,8,californiconus californicus,1
Alegria,38,2,2003,5,17,1,24,32.8,8,pagurus hirsutiusculus,2
Alegria,38,2,2003,5,17,1,27,0.4,1,littorina keenae,12
Alegria,38,2,2003,5,17,1,27,16.5,4,acanthinucella spp,2
Alegria,38,2,2003,5,17,1,27,16.5,4,littorina plena; littorina scutulata,8
Alegria,38,2,2003,5,17,1,27,16.5,4,tegula funebralis,12
Alegria,38,2,2003,5,17,1,27,32.3,8,acanthinucella spp,3
Alegria,38,2,2003,5,17,1,27,32.3,8,alia spp,2
Alegria,38,2,2003,5,17,1,27,32.3,8,amphissa versicolor,1
Alegria,38,2,2003,5,17,1,27,32.3,8,pugettia producta,1
Alegria,38,2,2003,5,17,1,30,2,1,littorina keenae,1
Alegria,38,2,2003,5,17,1,30,2,1,littorina plena; littorina scutulata,80
Alegria,38,2,2003,5,17,1,30,15.4,4,acanthinucella spp,1
Alegria,38,2,2003,5,17,1,30,15.4,4,nucella emarginata; nucella ostrina,1
Alegria,38,2,2003,5,17,1,30,15.4,4,opalia funiculata,1
Alegria,38,2,2003,5,17,1,30,15.4,4,pachygrapsus crassipes,1
Alegria,38,2,2003,5,17,1,30,15.4,4,tegula funebralis,30
Alegria,38,2,2003,5,17,1,30,31.1,8,acanthinucella spp,1
Alegria,38,2,2003,5,17,1,30,31.1,8,epitonium tinctum,2
Alegria,38,2,2003,5,17,1,30,31.1,8,littorina plena; littorina scutulata,2
Alegria,38,2,2003,5,17,1,30,31.1,8,opalia funiculata,1
Alegria,38,2,2003,5,17,1,30,31.1,8,pagurus hirsutiusculus,3
Alegria,38,3,2004,5,10,1,0,0,1,littorina plena; littorina scutulata,23
Alegria,38,3,2004,5,10,1,0,0,1,nucella emarginata; nucella ostrina,3
Alegria,38,3,2004,5,10,1,0,12,4,acanthinucella spp,3
Alegria,38,3,2004,5,10,1,0,12,4,littorina plena; littorina scutulata,2
Alegria,38,3,2004,5,10,1,0,12,4,nucella emarginata; nucella ostrina,6
Alegria,38,3,2004,5,10,1,0,12,4,pachygrapsus crassipes,1
Alegria,38,3,2004,5,10,1,0,12,4,tegula funebralis,9
Alegria,38,3,2004,5,10,1,0,26.2,8,tegula funebralis,4
Alegria,38,3,2004,5,10,1,3,0.9,1,littorina plena; littorina scutulata,12
Alegria,38,3,2004,5,10,1,3,22.6,4,acanthinucella spp,3
Alegria,38,3,2004,5,10,1,3,22.6,4,epitonium tinctum,1
Alegria,38,3,2004,5,10,1,3,22.6,4,tegula funebralis,21
Alegria,38,3,2004,5,10,1,3,23.9,8,epitonium tinctum,1
Alegria,38,3,2004,5,10,1,3,23.9,8,tegula funebralis,22
Alegria,38,3,2004,5,10,1,6,1.1,1,littorina keenae,30
Alegria,38,3,2004,5,10,1,6,1.1,1,littorina plena; littorina scutulata,60
Alegria,38,3,2004,5,10,1,6,14.9,4,acanthinucella spp,11
Alegria,38,3,2004,5,10,1,6,14.9,4,littorina plena; littorina scutulata,4
Alegria,38,3,2004,5,10,1,6,14.9,4,tegula funebralis,29
Alegria,38,3,2004,5,10,1,6,39.6,8,no mobiles found,0
Alegria,38,3,2004,5,10,1,9,2.4,1,littorina keenae,6
Alegria,38,3,2004,5,10,1,9,2.4,1,littorina plena; littorina scutulata,10
Alegria,38,3,2004,5,10,1,9,7.3,4,littorina plena; littorina scutulata,30
Alegria,38,3,2004,5,10,1,9,27.5,8,olivella biplicata,1
Alegria,38,3,2004,5,10,1,9,27.5,8,pachygrapsus crassipes,1
Alegria,38,3,2004,5,10,1,12,0.9,1,littorina keenae,36
Alegria,38,3,2004,5,10,1,12,0.9,1,littorina plena; littorina scutulata,52
Alegria,38,3,2004,5,10,1,12,15,4,littorina plena; littorina scutulata,8
Alegria,38,3,2004,5,10,1,12,15,4,nucella emarginata; nucella ostrina,7
Alegria,38,3,2004,5,10,1,12,15,4,pachygrapsus crassipes,1
Alegria,38,3,2004,5,10,1,12,15,4,tegula funebralis,19
Alegria,38,3,2004,5,10,1,12,25.4,8,acanthinucella spp,1
Alegria,38,3,2004,5,10,1,12,25.4,8,tegula funebralis,7
Alegria,38,3,2004,5,10,1,15,1.7,1,littorina keenae,1
Alegria,38,3,2004,5,10,1,15,1.7,1,littorina plena; littorina scutulata,70
Alegria,38,3,2004,5,10,1,15,9.7,4,littorina plena; littorina scutulata,8
Alegria,38,3,2004,5,10,1,15,9.7,4,nucella emarginata; nucella ostrina,1
Alegria,38,3,2004,5,10,1,15,9.7,4,tegula funebralis,2
Alegria,38,3,2004,5,10,1,15,33.8,8,pachygrapsus crassipes,1
Alegria,38,3,2004,5,10,1,15,33.8,8,pagurus hirsutiusculus,2
Alegria,38,3,2004,5,10,1,15,33.8,8,pugettia producta,1
Alegria,38,3,2004,5,10,1,15,33.8,8,tegula funebralis,1
Alegria,38,3,2004,5,10,1,18,1.8,1,littorina keenae,1
Alegria,38,3,2004,5,10,1,18,1.8,1,littorina plena; littorina scutulata,36
Alegria,38,3,2004,5,10,1,18,29,4,acanthinucella spp,5
Alegria,38,3,2004,5,10,1,18,29,4,nucella emarginata; nucella ostrina,4
Alegria,38,3,2004,5,10,1,18,29,4,pachygrapsus crassipes,2
Alegria,38,3,2004,5,10,1,18,29,4,tegula funebralis,57
Alegria,38,3,2004,5,10,1,18,35.2,8,acanthinucella spp,2
Alegria,38,3,2004,5,10,1,21,5,1,littorina plena; littorina scutulata,12
Alegria,38,3,2004,5,10,1,21,23,4,acanthinucella spp,2
Alegria,38,3,2004,5,10,1,21,23,4,littorina plena; littorina scutulata,10
Alegria,38,3,2004,5,10,1,21,23,4,tegula funebralis,31
Alegria,38,3,2004,5,10,1,21,33.3,8,tegula funebralis,3
Alegria,38,3,2004,5,10,1,24,0.4,1,littorina keenae,39
Alegria,38,3,2004,5,10,1,24,0.4,1,littorina plena; littorina scutulata,2
Alegria,38,3,2004,5,10,1,24,18.6,4,littorina plena; littorina scutulata,5
Alegria,38,3,2004,5,10,1,24,18.6,4,tegula funebralis,8
Alegria,38,3,2004,5,10,1,24,32.5,8,tegula funebralis,24
Alegria,38,3,2004,5,10,1,27,2.2,1,littorina keenae,2
Alegria,38,3,2004,5,10,1,27,2.2,1,littorina plena; littorina scutulata,36
Alegria,38,3,2004,5,10,1,27,17,4,epitonium tinctum,1
Alegria,38,3,2004,5,10,1,27,17,4,littorina plena; littorina scutulata,12
Alegria,38,3,2004,5,10,1,27,17,4,tegula funebralis,2
Alegria,38,3,2004,5,10,1,30,1.5,1,littorina plena; littorina scutulata,11
Alegria,38,3,2004,5,10,1,30,13.2,4,acanthinucella spp,1
Alegria,38,3,2004,5,10,1,30,13.2,4,epitonium tinctum,1
Alegria,38,3,2004,5,10,1,30,13.2,4,littorina plena; littorina scutulata,19
Alegria,38,3,2004,5,10,1,30,13.2,4,pachygrapsus crassipes,1
Alegria,38,3,2004,5,10,1,30,13.2,4,tegula funebralis,7
Alegria,38,3,2004,5,10,1,30,33.3,8,no mobiles found,0
Alegria,38,4,2012,1,5,1,0,7.2,1,littorina keenae,43
Alegria,38,4,2012,1,5,1,0,7.2,1,littorina spp,57
Alegria,38,4,2012,1,5,1,0,13,4,littorina spp,1
Alegria,38,4,2012,1,5,1,0,13,4,tegula funebralis,22
Alegria,38,4,2012,1,5,1,0,27.7,8,tegula funebralis,2
Alegria,38,4,2012,1,5,1,3,7.5,1,tegula funebralis,8
Alegria,38,4,2012,1,5,1,3,14.8,4,nucella emarginata; nucella ostrina,3
Alegria,38,4,2012,1,5,1,3,14.8,4,pachygrapsus crassipes,3
Alegria,38,4,2012,1,5,1,3,14.8,4,tegula funebralis,92
Alegria,38,4,2012,1,5,1,3,27.9,8,no mobiles found,1
Alegria,38,4,2012,1,5,1,6,1.4,1,tegula funebralis,9
Alegria,38,4,2012,1,5,1,6,11.8,4,tegula funebralis,77
Alegria,38,4,2012,1,5,1,6,28,8,acanthinucella spp,2
Alegria,38,4,2012,1,5,1,6,28,8,littorina keenae,3
Alegria,38,4,2012,1,5,1,6,28,8,pagurus hirsutiusculus,3
Alegria,38,4,2012,1,5,1,6,28,8,tegula funebralis,41
Alegria,38,4,2012,1,5,1,9,7.9,4,acanthinucella spp,1
Alegria,38,4,2012,1,5,1,9,7.9,4,nucella emarginata; nucella ostrina,23
Alegria,38,4,2012,1,5,1,9,7.9,4,tegula funebralis,25
Alegria,38,4,2012,1,5,1,9,30,8,californiconus californicus,1
Alegria,38,4,2012,1,5,1,12,6,1,littorina spp,36
Alegria,38,4,2012,1,5,1,12,6,1,nucella emarginata; nucella ostrina,7
Alegria,38,4,2012,1,5,1,12,6,1,tegula funebralis,1
Alegria,38,4,2012,1,5,1,12,9,4,nucella emarginata; nucella ostrina,6
Alegria,38,4,2012,1,5,1,12,9,4,tegula funebralis,26
Alegria,38,4,2012,1,5,1,12,26,8,acanthinucella spp,1
Alegria,38,4,2012,1,5,1,12,26,8,tegula funebralis,21
Alegria,38,4,2012,1,5,1,15,5,1,epitonium tinctum,1
Alegria,38,4,2012,1,5,1,15,5,1,littorina spp,26
Alegria,38,4,2012,1,5,1,15,5,1,nucella emarginata; nucella ostrina,2
Alegria,38,4,2012,1,5,1,15,5,1,tegula funebralis,1
Alegria,38,4,2012,1,5,1,15,8,4,littorina keenae,1
Alegria,38,4,2012,1,5,1,15,8,4,littorina spp,3
Alegria,38,4,2012,1,5,1,15,8,4,nucella emarginata; nucella ostrina,1
Alegria,38,4,2012,1,5,1,15,24,8,acanthinucella spp,1
Alegria,38,4,2012,1,5,1,15,24,8,littorina keenae,1
Alegria,38,4,2012,1,5,1,15,24,8,nucella emarginata; nucella ostrina,3
Alegria,38,4,2012,1,5,1,15,24,8,tegula funebralis,98
Alegria,38,4,2012,1,5,1,18,1.4,1,littorina plena; littorina scutulata,4
Alegria,38,4,2012,1,5,1,18,8.8,4,nucella emarginata; nucella ostrina,2
Alegria,38,4,2012,1,5,1,18,8.8,4,tegula funebralis,3
Alegria,38,4,2012,1,5,1,18,22,8,acanthinucella spp,3
Alegria,38,4,2012,1,5,1,18,22,8,tegula funebralis,3
Alegria,38,4,2012,1,5,1,21,4.4,1,littorina spp,184
Alegria,38,4,2012,1,5,1,21,9.4,4,epitonium tinctum,4
Alegria,38,4,2012,1,5,1,21,9.4,4,nucella emarginata; nucella ostrina,3
Alegria,38,4,2012,1,5,1,21,9.4,4,tegula funebralis,6
Alegria,38,4,2012,1,5,1,21,23.7,8,littorina keenae,1
Alegria,38,4,2012,1,5,1,21,23.7,8,nucella emarginata; nucella ostrina,1
Alegria,38,4,2012,1,5,1,21,23.7,8,tegula funebralis,11
Alegria,38,4,2012,1,5,1,24,5.6,1,littorina keenae,50
Alegria,38,4,2012,1,5,1,24,5.6,1,nucella emarginata; nucella ostrina,3
Alegria,38,4,2012,1,5,1,24,9.9,4,littorina keenae,1
Alegria,38,4,2012,1,5,1,24,9.9,4,nucella emarginata; nucella ostrina,1
Alegria,38,4,2012,1,5,1,24,9.9,4,pachygrapsus crassipes,1
Alegria,38,4,2012,1,5,1,24,9.9,4,tegula funebralis,6
Alegria,38,4,2012,1,5,1,24,20,8,littorina keenae,11
Alegria,38,4,2012,1,5,1,24,20,8,littorina spp,5
Alegria,38,4,2012,1,5,1,24,20,8,nucella emarginata; nucella ostrina,2
Alegria,38,4,2012,1,5,1,24,20,8,tegula funebralis,5
Alegria,38,4,2012,1,5,1,27,3,1,littorina keenae,35
Alegria,38,4,2012,1,5,1,27,3,1,littorina spp,45
Alegria,38,4,2012,1,5,1,27,8,4,littorina keenae,28
Alegria,38,4,2012,1,5,1,27,8,4,littorina spp,12
Alegria,38,4,2012,1,5,1,27,20,8,littorina keenae,38
Alegria,38,4,2012,1,5,1,27,20,8,littorina spp,7
Alegria,38,4,2012,1,5,1,27,20,8,roperia poulsoni,1
Alegria,38,4,2012,1,5,1,27,20,8,tegula funebralis,9
Alegria,38,4,2012,1,5,1,30,5,1,littorina keenae,21
Alegria,38,4,2012,1,5,1,30,5,1,littorina spp,13
Alegria,38,4,2012,1,5,1,30,5,1,nucella emarginata; nucella ostrina,1
Alegria,38,4,2012,1,5,1,30,5,1,pachygrapsus crassipes,1
Alegria,38,4,2012,1,5,1,30,5,1,tegula funebralis,1
Alegria,38,4,2012,1,5,1,30,13,4,littorina keenae,70
Alegria,38,4,2012,1,5,1,30,13,4,littorina spp,20
Alegria,38,4,2012,1,5,1,30,13,4,nucella emarginata; nucella ostrina,7
Alegria,38,4,2012,1,5,1,30,13,4,tegula funebralis,9
Alegria,38,4,2012,1,5,1,30,23.8,8,nucella emarginata; nucella ostrina,4
Alegria,38,4,2012,1,5,1,30,23.8,8,pagurus hirsutiusculus,2
Alegria,38,4,2012,1,5,1,30,23.8,8,tegula funebralis,57
Alegria,38,6,2016,2,20,1,0,0.2,1,littorina keenae,48
Alegria,38,6,2016,2,20,1,0,0.2,1,nucella emarginata; nucella ostrina,1
Alegria,38,6,2016,2,20,1,0,12.1,4,pachygrapsus crassipes,1
Alegria,38,6,2016,2,20,1,0,12.1,4,tegula funebralis,1
Alegria,38,6,2016,2,20,1,3,0,1,littorina keenae,372
Alegria,38,6,2016,2,20,1,3,9.8,4,nucella emarginata; nucella ostrina,2
Alegria,38,6,2016,2,20,1,3,9.8,4,opalia funiculata,1
Alegria,38,6,2016,2,20,1,3,9.8,4,pachygrapsus crassipes,4
Alegria,38,6,2016,2,20,1,3,9.8,4,tegula funebralis,2
Alegria,38,6,2016,2,20,1,3,24,8,epitonium tinctum,1
Alegria,38,6,2016,2,20,1,3,24,8,ocenebra circumtexta,1
Alegria,38,6,2016,2,20,1,3,24,8,pagurus hirsutiusculus,4
Alegria,38,6,2016,2,20,1,6,0,1,littorina keenae,340
Alegria,38,6,2016,2,20,1,6,0,1,littorina plena; littorina scutulata,12
Alegria,38,6,2016,2,20,1,6,0,1,littorina spp,25
Alegria,38,6,2016,2,20,1,6,14.1,4,pachygrapsus crassipes,1
Alegria,38,6,2016,2,20,1,6,26.9,8,pachygrapsus crassipes,2
Alegria,38,6,2016,2,20,1,9,0,1,littorina keenae,116
Alegria,38,6,2016,2,20,1,9,0,1,littorina plena; littorina scutulata,2
Alegria,38,6,2016,2,20,1,9,0,1,littorina spp,30
Alegria,38,6,2016,2,20,1,9,14,4,epitonium tinctum,1
Alegria,38,6,2016,2,20,1,9,14,4,nucella emarginata; nucella ostrina,1
Alegria,38,6,2016,2,20,1,9,14,4,pachygrapsus crassipes,3
Alegria,38,6,2016,2,20,1,9,14,4,tegula funebralis,2
Alegria,38,6,2016,2,20,1,9,25.7,8,californiconus californicus,1
Alegria,38,6,2016,2,20,1,9,25.7,8,epitonium tinctum,1
Alegria,38,6,2016,2,20,1,12,0.5,1,littorina keenae,850
Alegria,38,6,2016,2,20,1,12,0.5,1,littorina spp,40
Alegria,38,6,2016,2,20,1,12,7.4,4,littorina plena; littorina scutulata,6
Alegria,38,6,2016,2,20,1,12,7.4,4,nucella emarginata; nucella ostrina,2
Alegria,38,6,2016,2,20,1,12,7.4,4,pachygrapsus crassipes,3
Alegria,38,6,2016,2,20,1,12,7.4,4,tegula funebralis,1
Alegria,38,6,2016,2,20,1,12,33.3,8,epitonium tinctum,2
Alegria,38,6,2016,2,20,1,15,0.5,1,littorina keenae,139
Alegria,38,6,2016,2,20,1,15,0.5,1,littorina plena; littorina scutulata,5
Alegria,38,6,2016,2,20,1,15,0.5,1,littorina spp,10
Alegria,38,6,2016,2,20,1,15,14,4,acanthinucella spp,2
Alegria,38,6,2016,2,20,1,15,14,4,littorina plena; littorina scutulata,1
Alegria,38,6,2016,2,20,1,15,14,4,nucella emarginata; nucella ostrina,6
Alegria,38,6,2016,2,20,1,15,14,4,pachygrapsus crassipes,1
Alegria,38,6,2016,2,20,1,15,14,4,tegula funebralis,5
Alegria,38,6,2016,2,20,1,15,24,8,epitonium tinctum,1
Alegria,38,6,2016,2,20,1,18,0.3,1,littorina keenae,381
Alegria,38,6,2016,2,20,1,18,0.3,1,littorina spp,5
Alegria,38,6,2016,2,20,1,18,16,4,littorina plena; littorina scutulata,1
Alegria,38,6,2016,2,20,1,18,16,4,nucella emarginata; nucella ostrina,2
Alegria,38,6,2016,2,20,1,18,16,4,pachygrapsus crassipes,7
Alegria,38,6,2016,2,20,1,18,16,4,tegula funebralis,3
Alegria,38,6,2016,2,20,1,18,27,8,opalia funiculata,1
Alegria,38,6,2016,2,20,1,21,0.4,1,littorina keenae,286
Alegria,38,6,2016,2,20,1,21,0.4,1,littorina plena; littorina scutulata,2
Alegria,38,6,2016,2,20,1,21,9.8,4,epitonium tinctum,1
Alegria,38,6,2016,2,20,1,21,9.8,4,littorina keenae,17
Alegria,38,6,2016,2,20,1,21,9.8,4,nucella emarginata; nucella ostrina,2
Alegria,38,6,2016,2,20,1,21,9.8,4,pachygrapsus crassipes,2
Alegria,38,6,2016,2,20,1,21,9.8,4,tegula funebralis,2
Alegria,38,6,2016,2,20,1,21,20,8,acanthinucella spp,1
Alegria,38,6,2016,2,20,1,24,0.7,1,littorina keenae,79
Alegria,38,6,2016,2,20,1,24,0.7,1,littorina plena; littorina scutulata,29
Alegria,38,6,2016,2,20,1,24,0.7,1,littorina spp,12
Alegria,38,6,2016,2,20,1,24,9.3,4,littorina keenae,8
Alegria,38,6,2016,2,20,1,24,9.3,4,nucella emarginata; nucella ostrina,2
Alegria,38,6,2016,2,20,1,24,9.3,4,pachygrapsus crassipes,1
Alegria,38,6,2016,2,20,1,24,9.3,4,tegula funebralis,1
Alegria,38,6,2016,2,20,1,27,0.4,1,littorina keenae,32
Alegria,38,6,2016,2,20,1,27,7.5,4,littorina keenae,114
Alegria,38,6,2016,2,20,1,27,7.5,4,littorina plena; littorina scutulata,82
Alegria,38,6,2016,2,20,1,27,7.5,4,littorina spp,5
Alegria,38,6,2016,2,20,1,30,4,1,littorina keenae,2
Alegria,38,6,2016,2,20,1,30,4,1,littorina plena; littorina scutulata,7
Alegria,38,6,2016,2,20,1,30,9.9,4,littorina keenae,16
Alegria,38,6,2016,2,20,1,30,9.9,4,littorina plena; littorina scutulata,8
Alegria,38,6,2016,2,20,1,30,9.9,4,nucella emarginata; nucella ostrina,1
Alegria,38,6,2016,2,20,1,30,9.9,4,pachygrapsus crassipes,2
Alegria,38,6,2016,2,20,1,30,9.9,4,tegula funebralis,14
Alegria,38,6,2016,2,20,1,30,22.9,8,epitonium tinctum,4
Alegria,38,6,2016,2,20,1,30,22.9,8,pagurus hirsutiusculus,1
Cabrillo III,51,1,2002,3,25,1,0,6.6,1,littorina keenae,5
Cabrillo III,51,1,2002,3,25,1,0,6.6,1,littorina plena; littorina scutulata,13
Cabrillo III,51,1,2002,3,25,1,0,6.6,1,pachygrapsus crassipes,1
Cabrillo III,51,1,2002,3,25,1,0,6.6,1,tegula funebralis,4
Cabrillo III,51,1,2002,3,25,1,0,28.2,8,ceratostoma nuttalli,1
Cabrillo III,51,1,2002,3,25,1,0,56.2,8,pachygrapsus crassipes,1
Cabrillo III,51,1,2002,3,25,1,0,56.2,8,tegula eiseni,22
Cabrillo III,51,1,2002,3,25,1,3,5.4,1,littorina plena; littorina scutulata,11
Cabrillo III,51,1,2002,3,25,1,3,38.9,8,tegula eiseni,9
Cabrillo III,51,1,2002,3,25,1,3,63.3,8,tegula aureotincta,1
Cabrillo III,51,1,2002,3,25,1,3,63.3,8,tegula eiseni,1
Cabrillo III,51,1,2002,3,25,1,6,2.3,1,littorina keenae,280
Cabrillo III,51,1,2002,3,25,1,6,2.3,1,littorina plena; littorina scutulata,24
Cabrillo III,51,1,2002,3,25,1,6,29.9,8,tegula eiseni,13
Cabrillo III,51,1,2002,3,25,1,6,57,8,petrolisthes spp,1
Cabrillo III,51,1,2002,3,25,1,6,57,8,pugettia gracilis; pugettia richii,1
Cabrillo III,51,1,2002,3,25,1,6,57,8,tegula eiseni,11
Cabrillo III,51,1,2002,3,25,1,9,1.8,1,littorina plena; littorina scutulata,11
Cabrillo III,51,1,2002,3,25,1,9,1.8,1,mexacanthina lugubris,1
Cabrillo III,51,1,2002,3,25,1,9,1.8,1,tegula funebralis,6
Cabrillo III,51,1,2002,3,25,1,9,65.1,8,tegula eiseni,9
Cabrillo III,51,1,2002,3,25,1,12,1.9,1,littorina plena; littorina scutulata,23
Cabrillo III,51,1,2002,3,25,1,12,1.9,1,tegula eiseni,1
Cabrillo III,51,1,2002,3,25,1,12,22.6,8,tegula eiseni,1
Cabrillo III,51,1,2002,3,25,1,12,66.5,8,tegula eiseni,4
Cabrillo III,51,1,2002,3,25,1,15,2.5,1,littorina plena; littorina scutulata,7
Cabrillo III,51,1,2002,3,25,1,15,2.5,1,tegula funebralis,8
Cabrillo III,51,1,2002,3,25,1,15,34.5,8,alia spp,2
Cabrillo III,51,1,2002,3,25,1,15,47,8,ceratostoma nuttalli,1
Cabrillo III,51,1,2002,3,25,1,15,47,8,tegula eiseni,6
Cabrillo III,51,1,2002,3,25,1,18,1,1,littorina plena; littorina scutulata,1
Cabrillo III,51,1,2002,3,25,1,18,66.3,8,tegula eiseni,2
Cabrillo III,51,1,2002,3,25,1,21,3.2,1,littorina keenae,2
Cabrillo III,51,1,2002,3,25,1,21,3.2,1,tegula eiseni,1
Cabrillo III,51,1,2002,3,25,1,21,3.2,1,tegula funebralis,18
Cabrillo III,51,1,2002,3,25,1,21,43.5,8,tegula eiseni,6
Cabrillo III,51,1,2002,3,25,1,21,62.5,8,ceratostoma nuttalli,1
Cabrillo III,51,1,2002,3,25,1,21,62.5,8,tegula eiseni,1
Cabrillo III,51,1,2002,3,25,2,24,1.3,1,littorina plena; littorina scutulata,6
Cabrillo III,51,1,2002,3,25,2,24,1.3,1,mexacanthina lugubris,5
Cabrillo III,51,1,2002,3,25,2,24,1.3,1,pachygrapsus crassipes,1
Cabrillo III,51,1,2002,3,25,2,24,25.7,8,kelletia kelletii,1
Cabrillo III,51,1,2002,3,25,2,24,25.7,8,pachygrapsus crassipes,3
Cabrillo III,51,1,2002,3,25,2,24,25.7,8,petrolisthes spp,1
Cabrillo III,51,1,2002,3,25,2,24,25.7,8,tegula eiseni,8
Cabrillo III,51,1,2002,3,25,2,24,51,4,tegula eiseni,1
Cabrillo III,51,1,2002,3,25,2,26,2.5,1,littorina plena; littorina scutulata,3
Cabrillo III,51,1,2002,3,25,2,26,33.9,4,littorina plena; littorina scutulata,1
Cabrillo III,51,1,2002,3,25,2,26,33.9,4,pachygrapsus crassipes,1
Cabrillo III,51,1,2002,3,25,2,26,58.9,8,pagurus samuelis,6
Cabrillo III,51,1,2002,3,25,2,26,58.9,8,tegula eiseni,5
Cabrillo III,51,1,2002,3,25,2,28,4.3,1,littorina plena; littorina scutulata,21
Cabrillo III,51,1,2002,3,25,2,28,51.9,4,pagurus samuelis,1
Cabrillo III,51,1,2002,3,25,2,28,51.9,4,tegula eiseni,6
Cabrillo III,51,1,2002,3,25,2,28,64.6,8,kelletia kelletii,2
Cabrillo III,51,1,2002,3,25,2,28,64.6,8,tegula eiseni,23
Cabrillo III,51,2,2012,5,8,1,0,3.6,1,littorina keenae,8
Cabrillo III,51,2,2012,5,8,1,0,3.6,1,pachygrapsus crassipes,1
Cabrillo III,51,2,2012,5,8,1,0,3.6,1,tegula funebralis,7
Cabrillo III,51,2,2012,5,8,1,0,21.4,4,pachygrapsus crassipes,6
Cabrillo III,51,2,2012,5,8,1,0,47.6,8,californiconus californicus,3
Cabrillo III,51,2,2012,5,8,1,0,47.6,8,pagurus hirsutiusculus,1
Cabrillo III,51,2,2012,5,8,1,0,47.6,8,tegula eiseni,8
Cabrillo III,51,2,2012,5,9,1,3,1.1,1,littorina keenae,10
Cabrillo III,51,2,2012,5,9,1,3,1.1,1,littorina plena; littorina scutulata,16
Cabrillo III,51,2,2012,5,9,1,3,1.1,1,pachygrapsus crassipes,1
Cabrillo III,51,2,2012,5,8,1,3,18.1,4,pachygrapsus crassipes,2
Cabrillo III,51,2,2012,5,8,1,3,48.9,8,cancer spp,1
Cabrillo III,51,2,2012,5,8,1,3,48.9,8,lacuna spp,5
Cabrillo III,51,2,2012,5,9,1,6,2,1,littorina keenae,3
Cabrillo III,51,2,2012,5,9,1,6,2,1,littorina plena; littorina scutulata,17
Cabrillo III,51,2,2012,5,9,1,6,2,1,littorina spp,385
Cabrillo III,51,2,2012,5,9,1,6,2,1,mexacanthina lugubris,2
Cabrillo III,51,2,2012,5,8,1,6,20.6,4,pachygrapsus crassipes,8
Cabrillo III,51,2,2012,5,8,1,6,42.8,8,californiconus californicus,1
Cabrillo III,51,2,2012,5,8,1,6,42.8,8,lacuna spp,12
Cabrillo III,51,2,2012,5,9,1,9,1.7,1,littorina keenae,4
Cabrillo III,51,2,2012,5,9,1,9,1.7,1,littorina plena; littorina scutulata,1
Cabrillo III,51,2,2012,5,9,1,9,1.7,1,littorina spp,8
Cabrillo III,51,2,2012,5,9,1,9,1.7,1,mexacanthina lugubris,3
Cabrillo III,51,2,2012,5,9,1,9,1.7,1,pachygrapsus crassipes,2
Cabrillo III,51,2,2012,5,9,1,9,1.7,1,tegula funebralis,3
Cabrillo III,51,2,2012,5,9,1,9,1.7,1,tegula gallina,1
Cabrillo III,51,2,2012,5,8,1,9,16.6,4,pachygrapsus crassipes,3
Cabrillo III,51,2,2012,5,8,1,9,16.6,4,pagurus hirsutiusculus,1
Cabrillo III,51,2,2012,5,8,1,9,45.9,8,californiconus californicus,2
Cabrillo III,51,2,2012,5,8,1,9,45.9,8,tegula eiseni,3
Cabrillo III,51,2,2012,5,9,1,12,8.8,1,littorina plena; littorina scutulata,3
Cabrillo III,51,2,2012,5,9,1,12,8.8,1,littorina spp,17
Cabrillo III,51,2,2012,5,8,1,12,15.8,4,pagurus hirsutiusculus,1
Cabrillo III,51,2,2012,5,8,1,12,46.4,8,californiconus californicus,1
Cabrillo III,51,2,2012,5,8,1,12,46.4,8,tegula eiseni,2
Cabrillo III,51,2,2012,5,9,1,15,2.5,1,littorina plena; littorina scutulata,4
Cabrillo III,51,2,2012,5,9,1,15,2.5,1,littorina spp,17
Cabrillo III,51,2,2012,5,9,1,15,2.5,1,pachygrapsus crassipes,3
Cabrillo III,51,2,2012,5,9,1,15,2.5,1,tegula funebralis,116
Cabrillo III,51,2,2012,5,8,1,15,23.6,4,macron lividus,1
Cabrillo III,51,2,2012,5,8,1,15,23.6,4,pachygrapsus crassipes,1
Cabrillo III,51,2,2012,5,8,1,15,23.6,4,pagurus hirsutiusculus,1
Cabrillo III,51,2,2012,5,8,1,15,23.6,4,tegula eiseni,25
Cabrillo III,51,2,2012,5,8,1,15,32.9,8,californiconus californicus,1
Cabrillo III,51,2,2012,5,8,1,15,32.9,8,pachygrapsus crassipes,3
Cabrillo III,51,2,2012,5,8,1,15,32.9,8,pagurus hirsutiusculus,1
Cabrillo III,51,2,2012,5,8,1,15,32.9,8,tegula eiseni,3
Cabrillo III,51,2,2012,5,8,1,18,2,1,tegula funebralis,76
Cabrillo III,51,2,2012,5,8,1,18,10.2,4,pachygrapsus crassipes,3
Cabrillo III,51,2,2012,5,8,1,18,48.5,8,pagurus samuelis,2
